,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle,convergence_speed
1417,51x51,2601,1071,2,2,21.0,21.0,21,29,(0.19172553721301594+0.09621327781921842j),2.0182230472564697
1418,51x51,2601,918,3,2,18.0,18.0,18,26,(0.197519565362861+0.0423367169161504j),1.5064935684204102
1419,51x51,2601,816,3,2,16.0,16.0,16,26,(0.3106882524960915+0j),1.1429660320281982
1420,52x52,2704,2028,2,2,39.0,39.0,39,46,(0.13092943827331113+0j),6.076273679733276
1421,52x52,2704,1924,2,2,37.0,37.0,37,46,(0.1580328124757302+0j),4.1941728591918945
1422,52x52,2704,1768,2,2,34.0,34.0,34,42,(0.1563832801009251+0j),4.033458232879639
1423,52x52,2704,1664,2,2,32.0,32.0,32,40,(0.13679093019668237+0.02249583702077149j),3.730957269668579
1424,52x52,2704,1508,2,2,29.0,29.0,29,36,(0.16069946746136005+0j),3.2366156578063965
1425,52x52,2704,1404,2,2,27.0,27.0,27,35,(0.16498020396424345+0.03215935269300168j),2.990767002105713
1426,52x52,2704,1248,2,2,24.0,24.0,24,32,(0.17331138292143106+0.06146314572897943j),1.9612922668457031
1427,52x52,2704,1092,2,2,21.0,21.0,21,31,(0.2052056939590791+0j),1.829667568206787
1428,52x52,2704,988,2,2,19.0,19.0,19,26,(0.23051374927747803+0.08512140320298452j),1.7483363151550293
1429,52x52,2704,832,3,2,16.0,16.0,16,22,(0.25125717245255547+0.04465570435932035j),1.212951421737671
1430,53x53,2809,2120,2,2,40.0,40.0,40,48,(0.11063458240394806+0j),5.7893900871276855
1431,53x53,2809,2014,2,2,38.0,38.0,38,47,(0.14238735768271446+0j),5.032122373580933
1432,53x53,2809,1855,2,2,35.0,35.0,35,41,(0.155422981719565+0j),3.810161828994751
1433,53x53,2809,1696,2,2,32.0,32.0,32,41,(0.140134920746652+0j),3.942854881286621
1434,53x53,2809,1590,2,2,30.0,30.0,30,41,(0.1329686581966199+0.0519190391586417j),3.0176446437835693
1435,53x53,2809,1431,2,2,27.0,27.0,27,34,(0.17359772457470435+0j),2.779698371887207
1436,53x53,2809,1272,2,2,24.0,24.0,24,31,(0.22396311884394435+0j),2.1024768352508545
1437,53x53,2809,1166,2,2,22.0,22.0,22,30,(0.23063821745276492+0j),2.113001823425293
1438,53x53,2809,1007,2,2,19.0,19.0,19,28,(0.25918878228401593+0j),1.648271083831787
1439,53x53,2809,848,3,2,16.0,16.0,16,25,(0.23389353350258493+0.024767651784949104j),1.0008354187011719
1440,54x54,2916,2214,2,2,41.0,41.0,41,46,(0.10286858523083947+0.04791255866641467j),4.846856594085693
1441,54x54,2916,2052,2,2,38.0,38.0,38,44,(0.1313913926322733+0j),4.606550693511963
1442,54x54,2916,1944,2,2,36.0,36.0,36,44,(0.12940061579872564+0j),4.127432584762573
1443,54x54,2916,1782,2,2,33.0,33.0,33,41,(0.15437683529704346+0j),4.459567546844482
1444,54x54,2916,1620,2,2,30.0,30.0,30,37,(0.16384990686498963+0j),3.7315514087677
1445,54x54,2916,1512,2,2,28.0,28.0,28,37,(0.17724410874210017+0.025607288804959844j),2.7964370250701904
1446,54x54,2916,1350,2,2,25.0,25.0,25,32,(0.22554770776685662+0j),2.2946722507476807
1447,54x54,2916,1188,2,2,22.0,22.0,22,29,(0.1916435490071704+0.05409251520882738j),1.9704432487487793
1448,54x54,2916,1026,2,2,19.0,19.0,19,26,(0.19300491303073203+0.0206189949263004j),1.7594985961914062
1449,54x54,2916,918,3,2,17.0,17.0,17,23,(0.2538114646754657+0j),1.5367157459259033
1450,55x55,3025,2310,2,2,42.0,42.0,42,49,(0.09511293145600055+0.04470810482905054j),6.054734468460083
1451,55x55,3025,2145,2,2,39.0,39.0,39,45,(0.11410404420480119+0.03110782132186245j),5.652682065963745
1452,55x55,3025,1980,2,2,36.0,36.0,36,46,(0.12211505970346453+0.030173295132946688j),4.684963703155518
1453,55x55,3025,1870,2,2,34.0,34.0,34,42,(0.13628999624429594+0.01789371401974353j),3.8760464191436768
1454,55x55,3025,1705,2,2,31.0,31.0,31,37,(0.14537335905463095+0.021117864618119035j),3.4292900562286377
1455,55x55,3025,1540,2,2,28.0,28.0,28,39,(0.1746806969790888+0j),3.2678580284118652
1456,55x55,3025,1375,2,2,25.0,25.0,25,32,(0.18640078787467199+0.07687821407158059j),2.598799467086792
1457,55x55,3025,1210,2,2,22.0,22.0,22,28,(0.1852311432364117+0.02306891876456826j),1.8720917701721191
1458,55x55,3025,1100,2,2,20.0,20.0,20,28,(0.20114758375599065+0j),1.8106927871704102
1459,55x55,3025,935,3,2,17.0,17.0,17,25,(0.26694363198474474+0j),1.2520427703857422
1460,56x56,3136,2352,2,2,42.0,42.0,42,48,(0.12487403844638825+0j),6.752624273300171
1461,56x56,3136,2240,2,2,40.0,40.0,40,47,(0.11768787016009713+0.012571637738282402j),6.626533031463623
1462,56x56,3136,2072,2,2,37.0,37.0,37,44,(0.1317006953756598+0j),5.154036521911621
1463,56x56,3136,1904,2,2,34.0,34.0,34,42,(0.15146868986194384+0j),4.658732175827026
1464,56x56,3136,1736,2,2,31.0,31.0,31,39,(0.17882793908067843+0j),3.40647554397583
1465,56x56,3136,1624,2,2,29.0,29.0,29,40,(0.14687191059637603+0.01098495376895455j),3.3221404552459717
1466,56x56,3136,1456,2,2,26.0,26.0,26,33,(0.2128536674541795+0j),2.8083748817443848
1467,56x56,3136,1288,2,2,23.0,23.0,23,31,(0.1756792640433711+0.06307447079396458j),2.2625205516815186
1468,56x56,3136,1120,2,2,20.0,20.0,20,29,(0.2099206652231367+0.0038784872507011017j),2.052220344543457
1469,56x56,3136,952,3,2,17.0,17.0,17,25,(0.2960006434005447+0j),1.3565516471862793
1470,57x57,3249,2451,2,2,43.0,43.0,43,49,(0.10796661621352927+0j),6.218023777008057
1471,57x57,3249,2280,2,2,40.0,40.0,40,48,(0.10759769823781859+0.019978671077029775j),5.675724744796753
1472,57x57,3249,2166,2,2,38.0,38.0,38,47,(0.14682218752943008+0j),5.756618499755859
1473,57x57,3249,1995,2,2,35.0,35.0,35,42,(0.16460417370661992+0j),4.696645736694336
1474,57x57,3249,1824,2,2,32.0,32.0,32,40,(0.14997254781607075+0.04911693843148953j),3.749537467956543
1475,57x57,3249,1653,2,2,29.0,29.0,29,38,(0.18140769229675716+0j),3.0720646381378174
1476,57x57,3249,1482,2,2,26.0,26.0,26,35,(0.22581941377607304+0j),2.9179203510284424
1477,57x57,3249,1311,2,2,23.0,23.0,23,32,(0.21646856186195998+0j),2.234374761581421
1478,57x57,3249,1140,2,2,20.0,20.0,20,33,(0.21233981922117695+0j),1.7804288864135742
1479,57x57,3249,1026,3,2,18.0,18.0,18,26,(0.22659962048704724+0j),1.5173838138580322
1480,58x58,3364,2552,2,2,44.0,44.0,44,52,(0.10652444966802335+0j),5.8615241050720215
1481,58x58,3364,2378,2,2,41.0,41.0,41,50,(0.11316470953141926+0j),6.685369491577148
1482,58x58,3364,2204,2,2,38.0,38.0,38,46,(0.10610907656344308+0.04320814528605141j),5.631968259811401
1483,58x58,3364,2030,2,2,35.0,35.0,35,43,(0.14662338813028303+0.029930620654725463j),4.64087986946106
1484,58x58,3364,1856,2,2,32.0,32.0,32,39,(0.14726975597564085+0.029899836515146765j),4.208420991897583
1485,58x58,3364,1740,2,2,30.0,30.0,30,37,(0.15153180369892658+0j),3.3699519634246826
1486,58x58,3364,1566,2,2,27.0,27.0,27,35,(0.20008119895187385+0j),3.2755115032196045
1487,58x58,3364,1392,2,2,24.0,24.0,24,30,(0.16838680415630208+0.014349630174224488j),2.5077626705169678
1488,58x58,3364,1218,2,2,21.0,21.0,21,27,(0.24208171557754524+0j),1.8886070251464844
1489,58x58,3364,1044,3,2,18.0,18.0,18,24,(0.21963136287720386+0.037129980268703226j),1.6226146221160889
1490,59x59,3481,2655,2,2,45.0,45.0,45,52,(0.09153757619635167+0.03397280229082993j),8.612365961074829
1491,59x59,3481,2478,2,2,42.0,42.0,42,49,(0.12711159030649855+0j),7.135066032409668
1492,59x59,3481,2301,2,2,39.0,39.0,39,46,(0.11686709587367+0.03145182386336523j),5.987869501113892
1493,59x59,3481,2124,2,2,36.0,36.0,36,44,(0.14896735040054138+0.0027256319484260214j),4.650890350341797
1494,59x59,3481,1947,2,2,33.0,33.0,33,40,(0.14139686315944616+0.06749156142505902j),4.136224985122681
1495,59x59,3481,1770,2,2,30.0,30.0,30,39,(0.14778264264263163+0.03736479129584217j),3.571272373199463
1496,59x59,3481,1593,2,2,27.0,27.0,27,38,(0.1695453472702917+0.02667333738858335j),3.0319621562957764
1497,59x59,3481,1416,3,2,24.0,24.0,24,33,(0.17098304475046452+0j),2.465585947036743
1498,59x59,3481,1239,3,2,21.0,21.0,21,30,(0.19498292428398575+0.10519966844996004j),1.9003715515136719
1499,59x59,3481,1062,3,2,18.0,18.0,18,26,(0.2620026341574311+0j),1.7793042659759521
1500,60x60,3600,2700,2,2,45.0,45.0,45,53,(0.10416584165159386+0j),9.144447088241577
1501,60x60,3600,2520,2,2,42.0,42.0,42,49,(0.11806330241960455+0.003916697109535887j),5.937641620635986
1502,60x60,3600,2340,2,2,39.0,39.0,39,48,(0.1317756507519988+0j),5.827792406082153
1503,60x60,3600,2220,2,2,37.0,37.0,37,46,(0.11076306259621851+0.03543032948813682j),5.180335760116577
1504,60x60,3600,2040,2,2,34.0,34.0,34,40,(0.1440038727401213+0.0012437434779797986j),4.304940700531006
1505,60x60,3600,1860,2,2,31.0,31.0,31,41,(0.16461742892719988+0j),4.180941820144653
1506,60x60,3600,1680,2,2,28.0,28.0,28,37,(0.15640059413269847+0.028253464807932987j),2.8432114124298096
1507,60x60,3600,1440,2,2,24.0,24.0,24,34,(0.19156948631285298+0.02362637290380208j),2.3119215965270996
1508,60x60,3600,1260,3,2,21.0,21.0,21,27,(0.1915283714977605+0j),1.678861141204834
1509,60x60,3600,1080,3,2,18.0,18.0,18,24,(0.230758651711091+0.060196151708374265j),1.6796197891235352
1510,61x61,3721,2806,2,2,46.0,46.0,46,54,(0.11619540828863625+0j),6.89876127243042
1511,61x61,3721,2623,2,2,43.0,43.0,43,52,(0.11888809403052782+0j),6.405910968780518
1512,61x61,3721,2440,2,2,40.0,40.0,40,49,(0.12895493074615472+0j),5.570878744125366
1513,61x61,3721,2257,2,2,37.0,37.0,37,46,(0.14498812287951274+0j),5.126257419586182
1514,61x61,3721,2074,2,2,34.0,34.0,34,45,(0.16094644726076207+0j),4.533487319946289
1515,61x61,3721,1891,2,2,31.0,31.0,31,39,(0.1654930068010029+0j),4.122836351394653
1516,61x61,3721,1708,2,2,28.0,28.0,28,36,(0.16787475947992067+0.0005121804103105998j),2.655768871307373
1517,61x61,3721,1525,2,2,25.0,25.0,25,34,(0.18795926407071792+0.02185815289778496j),2.282179355621338
1518,61x61,3721,1342,2,2,22.0,22.0,22,31,(0.2183274952120357+0.02239313729102646j),2.495412588119507
1519,61x61,3721,1159,3,2,19.0,19.0,19,27,(0.22187513511719156+0j),1.5873973369598389
1520,62x62,3844,2914,2,2,47.0,47.0,47,53,(0.11824474542554012+0j),8.076663494110107
1521,62x62,3844,2728,2,2,44.0,44.0,44,52,(0.12205373553716821+0j),6.044027805328369
1522,62x62,3844,2542,2,2,41.0,41.0,41,54,(0.1304509037411959+0.026313195720522153j),5.947672605514526
1523,62x62,3844,2356,2,2,38.0,38.0,38,46,(0.11621513194703252+0j),5.158076763153076
1524,62x62,3844,2170,2,2,35.0,35.0,35,45,(0.1625706766762875+0j),5.232880353927612
1525,62x62,3844,1984,2,2,32.0,32.0,32,38,(0.14892469667309388+0j),4.372636556625366
1526,62x62,3844,1736,2,2,28.0,28.0,28,36,(0.18872163731149688+0j),2.9337356090545654
1527,62x62,3844,1550,2,2,25.0,25.0,25,34,(0.17603499874385448+0.033112521115191834j),2.7884819507598877
1528,62x62,3844,1364,2,2,22.0,22.0,22,31,(0.2118935002901898+0j),2.599195957183838
1529,62x62,3844,1178,3,2,19.0,19.0,19,25,(0.20754529901276297+0j),1.782280683517456
1530,63x63,3969,3024,2,2,48.0,48.0,48,55,(0.11071477913459143+0j),9.002683401107788
1531,63x63,3969,2835,2,2,45.0,45.0,45,58,(0.1254011553804753+0j),7.810034513473511
1532,63x63,3969,2583,2,2,41.0,41.0,41,48,(0.13784260980509722+0.015700335576429907j),6.684394598007202
1533,63x63,3969,2394,2,2,38.0,38.0,38,46,(0.13070748987194866+0.0213893281024274j),5.419194221496582
1534,63x63,3969,2205,2,2,35.0,35.0,35,45,(0.14077352481026714+0.06363554433647041j),4.502871513366699
1535,63x63,3969,2016,2,2,32.0,32.0,32,42,(0.14921342916145378+0.025569384103272984j),4.076841831207275
1536,63x63,3969,1827,2,2,29.0,29.0,29,36,(0.1705302704628233+0j),3.1435787677764893
1537,63x63,3969,1638,2,2,26.0,26.0,26,34,(0.18478538526490643+0.0392178047957484j),2.942826509475708
1538,63x63,3969,1449,2,2,23.0,23.0,23,32,(0.20620075444339622+0j),2.398837089538574
1539,63x63,3969,1197,3,2,19.0,19.0,19,27,(0.22537689817514614+0j),2.064664602279663
1540,64x64,4096,3072,2,2,48.0,48.0,48,55,(0.09652585383323246+0j),7.676477670669556
1541,64x64,4096,2880,2,2,45.0,45.0,45,52,(0.10137516612504738+0.04958788925266845j),8.454891920089722
1542,64x64,4096,2688,2,2,42.0,42.0,42,49,(0.12997885679211196+0.0052483551984260565j),6.551526308059692
1543,64x64,4096,2496,2,2,39.0,39.0,39,49,(0.12044796836359668+0.033435193221985106j),6.831787109375
1544,64x64,4096,2304,2,2,36.0,36.0,36,45,(0.14066124776014824+0.04241612019570931j),4.9128577709198
1545,64x64,4096,2112,2,2,33.0,33.0,33,40,(0.15165158726151703+0j),4.267796993255615
1546,64x64,4096,1856,2,2,29.0,29.0,29,39,(0.1541449859785179+0j),3.5087265968322754
1547,64x64,4096,1664,2,2,26.0,26.0,26,33,(0.20321003068884788+0j),2.8816285133361816
1548,64x64,4096,1472,2,2,23.0,23.0,23,32,(0.21364939707021463+0j),2.3762590885162354
1549,64x64,4096,1280,3,2,20.0,20.0,20,27,(0.2040049710092091+0.05893526771690201j),2.1136813163757324
1550,65x65,4225,3185,2,2,49.0,49.0,49,59,(0.10083420764610646+0.028530706416369105j),8.399267196655273
1551,65x65,4225,2990,2,2,46.0,46.0,46,56,(0.11125763462989632+0.009292673575661105j),7.75448203086853
1552,65x65,4225,2795,2,2,43.0,43.0,43,50,(0.11160406392716948+0j),7.0975260734558105
1553,65x65,4225,2600,2,2,40.0,40.0,40,50,(0.1338772206725335+0j),6.09000563621521
1554,65x65,4225,2340,2,2,36.0,36.0,36,46,(0.14271228225773247+0.04390265546469849j),4.862287998199463
1555,65x65,4225,2145,2,2,33.0,33.0,33,40,(0.14725038149915004+0j),4.348803281784058
1556,65x65,4225,1950,2,2,30.0,30.0,30,41,(0.15591702124832982+0j),3.699794292449951
1557,65x65,4225,1690,2,2,26.0,26.0,26,35,(0.1710393139985699+0j),3.09006667137146
1558,65x65,4225,1495,2,2,23.0,23.0,23,31,(0.2035551086410048+0j),2.4353606700897217
1559,65x65,4225,1300,3,2,20.0,20.0,20,31,(0.21563819235459739+0j),1.9603583812713623
1560,66x66,4356,3300,2,2,50.0,50.0,50,60,(0.09991889961391001+0.042970196917086395j),10.820961952209473
1561,66x66,4356,3102,2,2,47.0,47.0,47,55,(0.10933666879316893+0.017233283078471787j),7.946090459823608
1562,66x66,4356,2838,2,2,43.0,43.0,43,52,(0.12259963427267506+0.00501939469215435j),6.967957019805908
1563,66x66,4356,2640,2,2,40.0,40.0,40,50,(0.13933482277213016+0.022256144505180733j),6.764288663864136
1564,66x66,4356,2442,2,2,37.0,37.0,37,49,(0.13556505494864166+0.034340225627829006j),5.47141432762146
1565,66x66,4356,2244,2,2,34.0,34.0,34,43,(0.15593003908827324+0.025524704237128198j),4.805266618728638
1566,66x66,4356,1980,2,2,30.0,30.0,30,40,(0.14889885584330445+0j),3.69966721534729
1567,66x66,4356,1782,2,2,27.0,27.0,27,40,(0.21284633039871664+0j),3.306542158126831
1568,66x66,4356,1584,2,2,24.0,24.0,24,38,(0.17073982352272815+0.01835674184963127j),2.671168327331543
1569,66x66,4356,1320,3,2,20.0,20.0,20,27,(0.20134357017641621+0j),1.9821782112121582
1570,67x67,4489,3417,2,2,51.0,51.0,51,63,(0.09888088898924438+0.04071226584676178j),10.655868768692017
1571,67x67,4489,3149,2,2,47.0,47.0,47,54,(0.1125568959855525+0j),9.205685377120972
1572,67x67,4489,2948,2,2,44.0,44.0,44,51,(0.11484091850360902+0.037483552957863646j),7.552564382553101
1573,67x67,4489,2747,2,2,41.0,41.0,41,50,(0.11679037364720969+0j),6.437002658843994
1574,67x67,4489,2479,2,2,37.0,37.0,37,48,(0.1307084747876881+0.02999214211790992j),5.3277692794799805
1575,67x67,4489,2278,2,2,34.0,34.0,34,43,(0.14080524422965757+0.04833077977785669j),5.082597255706787
1576,67x67,4489,2077,2,2,31.0,31.0,31,43,(0.16960543173099574+0j),4.004694223403931
1577,67x67,4489,1809,2,2,27.0,27.0,27,37,(0.20718857846018185+0j),3.0516724586486816
1578,67x67,4489,1608,2,2,24.0,24.0,24,37,(0.1994435642918484+0.020112097465942443j),2.6688780784606934
1579,67x67,4489,1407,2,2,21.0,21.0,21,28,(0.21154242356745884+0.033989075993479285j),2.2940545082092285
1580,68x68,4624,3468,2,2,51.0,51.0,51,60,(0.1037259572755448+0.008283650494844131j),10.985936164855957
1581,68x68,4624,3264,2,2,48.0,48.0,48,56,(0.10166085315314842+0.007991964328415159j),9.090521812438965
1582,68x68,4624,3060,2,2,45.0,45.0,45,53,(0.09851139684159359+0.008751130989353657j),7.245335817337036
1583,68x68,4624,2788,2,2,41.0,41.0,41,50,(0.11165001474013028+0.05881448248546522j),6.356323003768921
1584,68x68,4624,2584,2,2,38.0,38.0,38,47,(0.12345038512173645+0.01882427179885072j),5.4026618003845215
1585,68x68,4624,2380,2,2,35.0,35.0,35,47,(0.166055704263888+0j),5.061076641082764
1586,68x68,4624,2108,2,2,31.0,31.0,31,39,(0.15777045327246098+0.04635500934861948j),3.3781192302703857
1587,68x68,4624,1904,2,2,28.0,28.0,28,37,(0.19315720886021584+0j),3.780977249145508
1588,68x68,4624,1632,2,2,24.0,24.0,24,34,(0.17991966116808938+0.05717208676014006j),2.8119869232177734
1589,68x68,4624,1428,2,2,21.0,21.0,21,31,(0.21358477014141702+0.012005481869512434j),2.498011589050293
1590,69x69,4761,3588,2,2,52.0,52.0,52,61,(0.10227287604900277+0j),11.754431247711182
1591,69x69,4761,3381,2,2,49.0,49.0,49,58,(0.10889316071441922+0.00579628225842723j),8.920316457748413
1592,69x69,4761,3105,2,2,45.0,45.0,45,52,(0.12464729139103713+0j),8.873891115188599
1593,69x69,4761,2898,2,2,42.0,42.0,42,52,(0.11773903781492678+0.0295328471115078j),6.876129150390625
1594,69x69,4761,2622,2,2,38.0,38.0,38,47,(0.11572189152238965+0.06546550757497376j),5.736060857772827
1595,69x69,4761,2415,2,2,35.0,35.0,35,44,(0.12407173505858159+0.01743831867072425j),5.04609751701355
1596,69x69,4761,2208,2,2,32.0,32.0,32,39,(0.16420984052083368+0j),4.3279054164886475
1597,69x69,4761,1932,2,2,28.0,28.0,28,40,(0.1961487471875148+0j),3.395876169204712
1598,69x69,4761,1725,2,2,25.0,25.0,25,36,(0.19987795387901638+0j),3.3214282989501953
1599,69x69,4761,1449,3,2,21.0,21.0,21,29,(0.2091288731295643+0.017817444471130428j),2.1153759956359863
1600,70x70,4900,3710,2,2,53.0,53.0,53,61,(0.09709181126084422+0j),10.393275260925293
1601,70x70,4900,3430,2,2,49.0,49.0,49,58,(0.10663186768818984+0j),9.52660083770752
1602,70x70,4900,3220,2,2,46.0,46.0,46,55,(0.10980963419220484+0.026419593986568853j),7.3288445472717285
1603,70x70,4900,3010,2,2,43.0,43.0,43,52,(0.12353131728164679+0.03179101224351641j),6.758223056793213
1604,70x70,4900,2730,2,2,39.0,39.0,39,47,(0.13613018317309958+0.00842036713273778j),6.707175254821777
1605,70x70,4900,2520,2,2,36.0,36.0,36,46,(0.1389926609598747+0.05045666887676568j),4.592536926269531
1606,70x70,4900,2240,2,2,32.0,32.0,32,41,(0.14462865696737742+0.0010797131593440169j),4.658999919891357
1607,70x70,4900,1960,2,2,28.0,28.0,28,36,(0.18045254232893085+0j),4.018100738525391
1608,70x70,4900,1750,2,2,25.0,25.0,25,38,(0.1822129616186633+0.08706830786700441j),2.839545488357544
1609,70x70,4900,1470,3,2,21.0,21.0,21,28,(0.2144402261713837+0j),2.7412049770355225
1610,71x71,5041,3834,2,2,54.0,54.0,54,63,(0.09717083524823017+0.02149384645338589j),10.548366785049438
1611,71x71,5041,3550,2,2,50.0,50.0,50,61,(0.09642971614231138+0.03098181387215809j),10.38612961769104
1612,71x71,5041,3337,2,2,47.0,47.0,47,54,(0.11084398162696721+0j),8.853742122650146
1613,71x71,5041,3053,2,2,43.0,43.0,43,51,(0.12111529128416706+0.08143909682516377j),9.087750434875488
1614,71x71,5041,2840,2,2,40.0,40.0,40,48,(0.13009810243367304+0.01062092416607476j),7.578902244567871
1615,71x71,5041,2556,2,2,36.0,36.0,36,45,(0.1505260566908701+0j),6.130277872085571
1616,71x71,5041,2272,2,2,32.0,32.0,32,43,(0.13658305242176375+0.06253650964447928j),4.607532262802124
1617,71x71,5041,2059,2,2,29.0,29.0,29,39,(0.16347918731249295+0j),3.7532577514648438
1618,71x71,5041,1775,2,2,25.0,25.0,25,35,(0.19706772432684633+0j),2.96435809135437
1619,71x71,5041,1562,3,2,22.0,22.0,22,33,(0.21283924139852298+0j),2.4775445461273193
1620,72x72,5184,3888,2,2,54.0,54.0,54,64,(0.113993209196475+0j),10.694234132766724
1621,72x72,5184,3672,2,2,51.0,51.0,51,62,(0.11786299685420121+0j),10.574013471603394
1622,72x72,5184,3384,2,2,47.0,47.0,47,54,(0.12017155489378945+0.027055511192551816j),8.524991035461426
1623,72x72,5184,3168,2,2,44.0,44.0,44,52,(0.11830201360500042+0j),6.547538995742798
1624,72x72,5184,2880,2,2,40.0,40.0,40,50,(0.11863520864580177+0.010498967562562253j),6.227977275848389
1625,72x72,5184,2664,2,2,37.0,37.0,37,48,(0.14984181114072795+0.017202427701852957j),5.732984304428101
1626,72x72,5184,2376,2,2,33.0,33.0,33,42,(0.14855138210533012+0j),4.247950792312622
1627,72x72,5184,2088,2,2,29.0,29.0,29,39,(0.18448662330969803+0j),3.608564853668213
1628,72x72,5184,1872,2,2,26.0,26.0,26,38,(0.18047073821824197+0j),3.467390298843384
1629,72x72,5184,1584,2,2,22.0,22.0,22,32,(0.19281174573162024+0.03573257591218918j),2.465913772583008
1630,73x73,5329,4015,2,2,55.0,55.0,55,62,(0.09455087789153556+0j),11.993340969085693
1631,73x73,5329,3796,2,2,52.0,52.0,52,59,(0.09474057352837872+0.004032411665055051j),11.009936571121216
1632,73x73,5329,3504,2,2,48.0,48.0,48,57,(0.11123585767458827+0.008271869536965149j),9.53144907951355
1633,73x73,5329,3212,2,2,44.0,44.0,44,54,(0.12596537060271748+0j),7.644795656204224
1634,73x73,5329,2993,2,2,41.0,41.0,41,51,(0.12350869549238674+0.05145876091749822j),6.980089902877808
1635,73x73,5329,2701,2,2,37.0,37.0,37,47,(0.12660295699948873+0j),4.81222677230835
1636,73x73,5329,2409,2,2,33.0,33.0,33,46,(0.15389674517145696+0.03352689351753163j),4.738802671432495
1637,73x73,5329,2190,2,2,30.0,30.0,30,42,(0.1756928306672684+0j),4.3367390632629395
1638,73x73,5329,1898,2,2,26.0,26.0,26,35,(0.1702265991846103+0.020928287812810517j),2.9600822925567627
1639,73x73,5329,1606,3,2,22.0,22.0,22,32,(0.21701602172993145+0.04906091669167594j),2.7488062381744385
1640,74x74,5476,4144,2,2,56.0,56.0,56,63,(0.09380102432850751+0.030925359908494196j),12.475308656692505
1641,74x74,5476,3848,2,2,52.0,52.0,52,60,(0.10035161346538121+0j),10.01361346244812
1642,74x74,5476,3626,2,2,49.0,49.0,49,59,(0.11829961438418654+0.01262615120307244j),9.951192855834961
1643,74x74,5476,3330,2,2,45.0,45.0,45,54,(0.12236459384277933+0.03099235230861391j),8.14091181755066
1644,74x74,5476,3034,2,2,41.0,41.0,41,49,(0.14344599648246215+0j),6.852243423461914
1645,74x74,5476,2812,2,2,38.0,38.0,38,49,(0.14562182065315005+0.06535413306840364j),5.967269659042358
1646,74x74,5476,2516,2,2,34.0,34.0,34,43,(0.1503432307155182+0.029227915997674127j),5.2399256229400635
1647,74x74,5476,2220,2,2,30.0,30.0,30,39,(0.17569196886802657+0j),4.151243686676025
1648,74x74,5476,1924,2,2,26.0,26.0,26,38,(0.18482812147187289+0.009130963089893692j),3.3074734210968018
1649,74x74,5476,1702,2,2,23.0,23.0,23,32,(0.18641239002000407+0.0058334044657298335j),2.963872194290161
1650,75x75,5625,4275,2,2,57.0,57.0,57,65,(0.09368597640738652+0.015173422749175979j),12.584879159927368
1651,75x75,5625,3975,2,2,53.0,53.0,53,61,(0.10912942154996261+0.015788390903968094j),10.59644603729248
1652,75x75,5625,3675,2,2,49.0,49.0,49,64,(0.11613057968062795+0.03530879652332533j),10.22355318069458
1653,75x75,5625,3450,2,2,46.0,46.0,46,57,(0.13270507682215632+0j),8.304287433624268
1654,75x75,5625,3150,2,2,42.0,42.0,42,55,(0.1280187944431636+0.011808963995907735j),7.956545114517212
1655,75x75,5625,2850,2,2,38.0,38.0,38,49,(0.1499722432838951+0j),5.982532024383545
1656,75x75,5625,2550,2,2,34.0,34.0,34,43,(0.15155625950846263+0.025938834253781542j),4.826479434967041
1657,75x75,5625,2250,2,2,30.0,30.0,30,42,(0.1669939249949723+0.0033211792310566366j),4.05593729019165
1658,75x75,5625,2025,2,2,27.0,27.0,27,35,(0.21358409229365113+0j),3.7738564014434814
1659,75x75,5625,1725,3,2,23.0,23.0,23,32,(0.18361576418990022+0.04739393911748951j),2.6118199825286865
1660,76x76,5776,4332,2,2,57.0,57.0,57,66,(0.09575938564403624+0j),11.096818685531616
1661,76x76,5776,4104,2,2,54.0,54.0,54,63,(0.11717550488955104+0j),11.066837072372437
1662,76x76,5776,3800,2,2,50.0,50.0,50,59,(0.1101358360420906+0.012961640102915785j),10.174359321594238
1663,76x76,5776,3496,2,2,46.0,46.0,46,54,(0.13236319663675303+0j),9.085521459579468
1664,76x76,5776,3192,2,2,42.0,42.0,42,52,(0.12513329907037468+0.02840322036764673j),8.113386154174805
1665,76x76,5776,2964,2,2,39.0,39.0,39,46,(0.1441678686988206+0j),5.83680272102356
1666,76x76,5776,2660,2,2,35.0,35.0,35,49,(0.1547292147806985+0j),6.210123062133789
1667,76x76,5776,2356,2,2,31.0,31.0,31,47,(0.18672966167791516+0j),4.578577041625977
1668,76x76,5776,2052,2,2,27.0,27.0,27,37,(0.18675589351216185+0j),3.722017765045166
1669,76x76,5776,1748,2,2,23.0,23.0,23,31,(0.22382318923028566+0j),2.8320722579956055
1670,77x77,5929,4466,2,2,58.0,58.0,58,70,(0.09586832040701848+0.013047569595225742j),15.175576210021973
1671,77x77,5929,4158,2,2,54.0,54.0,54,64,(0.10865796923599239+0j),11.690346240997314
1672,77x77,5929,3927,2,2,51.0,51.0,51,60,(0.11247188384972377+0.023529646502966527j),12.199589014053345
1673,77x77,5929,3619,2,2,47.0,47.0,47,56,(0.1253669383890033+0j),9.433277606964111
1674,77x77,5929,3311,2,2,43.0,43.0,43,55,(0.12966568945971937+0j),7.602181434631348
1675,77x77,5929,3003,2,2,39.0,39.0,39,51,(0.1393930705501788+0.020211765553149658j),6.668543100357056
